Id do registro,Id do registro,Id do registro,Id do registro,ID da Empresa,ID da Empresa,ID da Empresa,ID da Empresa,ID do Negócio,ID do Negócio,ID do Negócio,ID do Negócio,Nome do Contato,Nome do Contato,Nome do Contato,Nome do Contato,Responsável,Responsável,Responsável,Responsável,Equipe,Equipe,Equipe,Equipe,Nível de Relacionamento,Nível de Relacionamento,Nível de Relacionamento,Nível de Relacionamento,Data de Criação,Data de Criação,Data de Criação,Data de Criação,Atualizado em,Atualizado em,Atualizado em,Atualizado em,Função de Compra,Função de Compra,Função de Compra,Função de Compra,Função de Impacto,Função de Impacto,Função de Impacto,Função de Impacto,Função de Formalização,Função de Formalização,Função de Formalização,Função de Formalização,Assinante,Assinante,Assinante,Assinante,Cargo,Cargo,Cargo,Cargo,Departamento,Departamento,Departamento,Departamento,Área,Área,Área,Área,Equipe.1,Equipe.1,Equipe.1,Equipe.1,Líder Direto,Líder Direto,Líder Direto,Líder Direto,Telefone Fixo,Telefone Fixo,Telefone Fixo,Telefone Fixo,Número de Celular,Número de Celular,Número de Celular,Número de Celular,E-mail,E-mail,E-mail,E-mail,URL do Linkedin,URL do Linkedin,URL do Linkedin,URL do Linkedin,Instagram,Instagram,Instagram,Instagram,Endereço,Endereço,Endereço,Endereço,Canal Preferido,Canal Preferido,Canal Preferido,Canal Preferido,RG,RG,RG,RG,CPF,CPF,CPF,CPF,Estado Civil,Estado Civil,Estado Civil,Estado Civil,Profissão,Profissão,Profissão,Profissão,Idade,Idade,Idade,Idade,Sexo,Sexo,Sexo,Sexo,Data de Nascimento,Data de Nascimento,Data de Nascimento,Data de Nascimento
9623,9623,9623,9623,10623,10623,10623,10623,11623,11623,11623,11623,Fernanda Alves,Fernanda Alves,Fernanda Alves,Fernanda Alves,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Baixo,Baixo,Baixo,Baixo,31/05/2024,31/05/2024,31/05/2024,31/05/2024,31/05/2024,31/05/2024,31/05/2024,31/05/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Testemunha,Testemunha,Testemunha,Testemunha,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Coordenador,Coordenador,Coordenador,Coordenador,Financeiro,Financeiro,Financeiro,Financeiro,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Gerente,Gerente,Gerente,Gerente,+55 (11) 3000-3531,+55 (11) 3000-3531,+55 (11) 3000-3531,+55 (11) 3000-3531,+55 (11) 99813-7797,+55 (11) 99813-7797,+55 (11) 99813-7797,+55 (11) 99813-7797,fernanda.alves@gmail.com,fernanda.alves@gmail.com,fernanda.alves@gmail.com,fernanda.alves@gmail.com,http://linkedin.com/in/fernandaalves,http://linkedin.com/in/fernandaalves,http://linkedin.com/in/fernandaalves,http://linkedin.com/in/fernandaalves,@fernandaalves,@fernandaalves,@fernandaalves,@fernandaalves,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,400368694,400368694,400368694,400368694,654.321.789-82,654.321.789-82,654.321.789-82,654.321.789-82,Viúvo,Viúvo,Viúvo,Viúvo,Administrador,Administrador,Administrador,Administrador,33,33,33,33,Feminino,Feminino,Feminino,Feminino,04/04/1980,04/04/1980,04/04/1980,04/04/1980
6524,6524,6524,6524,7524,7524,7524,7524,8524,8524,8524,8524,Ana Silva,Ana Silva,Ana Silva,Ana Silva,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Alto,Alto,Alto,Alto,01/06/2024,01/06/2024,01/06/2024,01/06/2024,01/06/2024,01/06/2024,01/06/2024,01/06/2024,Influenciador,Influenciador,Influenciador,Influenciador,Usuário,Usuário,Usuário,Usuário,Signatário,Signatário,Signatário,Signatário,Responsável pelo Financeiro,Responsável pelo Financeiro,Responsável pelo Financeiro,Responsável pelo Financeiro,Analista,Analista,Analista,Analista,Financeiro,Financeiro,Financeiro,Financeiro,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Coordenador,Coordenador,Coordenador,Coordenador,+55 (11) 3000-3001,+55 (11) 3000-3001,+55 (11) 3000-3001,+55 (11) 3000-3001,+55 (11) 99943-8450,+55 (11) 99943-8450,+55 (11) 99943-8450,+55 (11) 99943-8450,ana.silva@gmail.com,ana.silva@gmail.com,ana.silva@gmail.com,ana.silva@gmail.com,http://linkedin.com/in/anasilva,http://linkedin.com/in/anasilva,http://linkedin.com/in/anasilva,http://linkedin.com/in/anasilva,@anasilva,@anasilva,@anasilva,@anasilva,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,154308262,154308262,154308262,154308262,159.357.486-06,159.357.486-06,159.357.486-06,159.357.486-06,Separado,Separado,Separado,Separado,Empreendedor,Empreendedor,Empreendedor,Empreendedor,22,22,22,22,Não Binário,Não Binário,Não Binário,Não Binário,05/04/1980,05/04/1980,05/04/1980,05/04/1980
9765,9765,9765,9765,10765,10765,10765,10765,11765,11765,11765,11765,Maria Oliveira,Maria Oliveira,Maria Oliveira,Maria Oliveira,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Onboarding,Onboarding,Onboarding,Onboarding,Médio,Médio,Médio,Médio,02/06/2024,02/06/2024,02/06/2024,02/06/2024,02/06/2024,02/06/2024,02/06/2024,02/06/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Campeão,Campeão,Campeão,Campeão,Signatário,Signatário,Signatário,Signatário,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Coordenador,Coordenador,Coordenador,Coordenador,Tecnologia,Tecnologia,Tecnologia,Tecnologia,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Gerente,Gerente,Gerente,Gerente,+55 (11) 3000-3370,+55 (11) 3000-3370,+55 (11) 3000-3370,+55 (11) 3000-3370,+55 (11) 98266-9850,+55 (11) 98266-9850,+55 (11) 98266-9850,+55 (11) 98266-9850,maria.oliveira@gmail.com,maria.oliveira@gmail.com,maria.oliveira@gmail.com,maria.oliveira@gmail.com,http://linkedin.com/in/mariaoliveira,http://linkedin.com/in/mariaoliveira,http://linkedin.com/in/mariaoliveira,http://linkedin.com/in/mariaoliveira,@mariaoliveira,@mariaoliveira,@mariaoliveira,@mariaoliveira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,241522640,241522640,241522640,241522640,246.810.121-90,246.810.121-90,246.810.121-90,246.810.121-90,Separado,Separado,Separado,Separado,Economista,Economista,Economista,Economista,19,19,19,19,Masculino,Masculino,Masculino,Masculino,06/04/1980,06/04/1980,06/04/1980,06/04/1980
1863,1863,1863,1863,2863,2863,2863,2863,3863,3863,3863,3863,Antônia Lima,Antônia Lima,Antônia Lima,Antônia Lima,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Vendas,Vendas,Vendas,Vendas,Alto,Alto,Alto,Alto,03/06/2024,03/06/2024,03/06/2024,03/06/2024,03/06/2024,03/06/2024,03/06/2024,03/06/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Campeão,Campeão,Campeão,Campeão,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Gerente,Gerente,Gerente,Gerente,Financeiro,Financeiro,Financeiro,Financeiro,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Head,Head,Head,Head,+55 (11) 3000-8802,+55 (11) 3000-8802,+55 (11) 3000-8802,+55 (11) 3000-8802,+55 (11) 98918-6931,+55 (11) 98918-6931,+55 (11) 98918-6931,+55 (11) 98918-6931,antônia.lima@gmail.com,antônia.lima@gmail.com,antônia.lima@gmail.com,antônia.lima@gmail.com,http://linkedin.com/in/antônialima,http://linkedin.com/in/antônialima,http://linkedin.com/in/antônialima,http://linkedin.com/in/antônialima,@antônialima,@antônialima,@antônialima,@antônialima,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,760465943,760465943,760465943,760465943,357.951.486-52,357.951.486-52,357.951.486-52,357.951.486-52,Separado,Separado,Separado,Separado,Economista,Economista,Economista,Economista,47,47,47,47,Não Binário,Não Binário,Não Binário,Não Binário,07/04/1980,07/04/1980,07/04/1980,07/04/1980
8033,8033,8033,8033,9033,9033,9033,9033,10033,10033,10033,10033,Antônia Santos,Antônia Santos,Antônia Santos,Antônia Santos,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Onboarding,Onboarding,Onboarding,Onboarding,Médio,Médio,Médio,Médio,04/06/2024,04/06/2024,04/06/2024,04/06/2024,04/06/2024,04/06/2024,04/06/2024,04/06/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Admin,Admin,Admin,Admin,Testemunha,Testemunha,Testemunha,Testemunha,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,C-Level,C-Level,C-Level,C-Level,Marketing,Marketing,Marketing,Marketing,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,CEO,CEO,CEO,CEO,+55 (11) 3000-2204,+55 (11) 3000-2204,+55 (11) 3000-2204,+55 (11) 3000-2204,+55 (11) 99841-2323,+55 (11) 99841-2323,+55 (11) 99841-2323,+55 (11) 99841-2323,antônia.santos@gmail.com,antônia.santos@gmail.com,antônia.santos@gmail.com,antônia.santos@gmail.com,http://linkedin.com/in/antôniasantos,http://linkedin.com/in/antôniasantos,http://linkedin.com/in/antôniasantos,http://linkedin.com/in/antôniasantos,@antôniasantos,@antôniasantos,@antôniasantos,@antôniasantos,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,235497187,235497187,235497187,235497187,123.456.789-09,123.456.789-09,123.456.789-09,123.456.789-09,Separado,Separado,Separado,Separado,Economista,Economista,Economista,Economista,42,42,42,42,Não Binário,Não Binário,Não Binário,Não Binário,08/04/1980,08/04/1980,08/04/1980,08/04/1980
1875,1875,1875,1875,2875,2875,2875,2875,3875,3875,3875,3875,Antônia Santos,Antônia Santos,Antônia Santos,Antônia Santos,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Vendas,Vendas,Vendas,Vendas,Baixo,Baixo,Baixo,Baixo,05/06/2024,05/06/2024,05/06/2024,05/06/2024,05/06/2024,05/06/2024,05/06/2024,05/06/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Campeão,Campeão,Campeão,Campeão,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Coordenador,Coordenador,Coordenador,Coordenador,Vendas,Vendas,Vendas,Vendas,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Gerente,Gerente,Gerente,Gerente,+55 (11) 3000-4522,+55 (11) 3000-4522,+55 (11) 3000-4522,+55 (11) 3000-4522,+55 (11) 98880-8398,+55 (11) 98880-8398,+55 (11) 98880-8398,+55 (11) 98880-8398,antônia.santos@gmail.com,antônia.santos@gmail.com,antônia.santos@gmail.com,antônia.santos@gmail.com,http://linkedin.com/in/antôniasantos,http://linkedin.com/in/antôniasantos,http://linkedin.com/in/antôniasantos,http://linkedin.com/in/antôniasantos,@antôniasantos,@antôniasantos,@antôniasantos,@antôniasantos,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,528133274,528133274,528133274,528133274,987.654.321-00,987.654.321-00,987.654.321-00,987.654.321-00,Viúvo,Viúvo,Viúvo,Viúvo,Economista,Economista,Economista,Economista,60,60,60,60,Feminino,Feminino,Feminino,Feminino,09/04/1980,09/04/1980,09/04/1980,09/04/1980
1399,1399,1399,1399,2399,2399,2399,2399,3399,3399,3399,3399,Pedro Santos,Pedro Santos,Pedro Santos,Pedro Santos,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Vendas,Vendas,Vendas,Vendas,Médio,Médio,Médio,Médio,06/06/2024,06/06/2024,06/06/2024,06/06/2024,06/06/2024,06/06/2024,06/06/2024,06/06/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Admin,Admin,Admin,Admin,Signatário,Signatário,Signatário,Signatário,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Analista,Analista,Analista,Analista,Tecnologia,Tecnologia,Tecnologia,Tecnologia,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Coordenador,Coordenador,Coordenador,Coordenador,+55 (11) 3000-2582,+55 (11) 3000-2582,+55 (11) 3000-2582,+55 (11) 3000-2582,+55 (11) 99524-7105,+55 (11) 99524-7105,+55 (11) 99524-7105,+55 (11) 99524-7105,pedro.santos@gmail.com,pedro.santos@gmail.com,pedro.santos@gmail.com,pedro.santos@gmail.com,http://linkedin.com/in/pedrosantos,http://linkedin.com/in/pedrosantos,http://linkedin.com/in/pedrosantos,http://linkedin.com/in/pedrosantos,@pedrosantos,@pedrosantos,@pedrosantos,@pedrosantos,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,819421270,819421270,819421270,819421270,456.789.123-64,456.789.123-64,456.789.123-64,456.789.123-64,Viúvo,Viúvo,Viúvo,Viúvo,Engenheiro,Engenheiro,Engenheiro,Engenheiro,36,36,36,36,Não Binário,Não Binário,Não Binário,Não Binário,09/04/1990,09/04/1990,09/04/1990,09/04/1990
2536,2536,2536,2536,3536,3536,3536,3536,4536,4536,4536,4536,Márcia Souza,Márcia Souza,Márcia Souza,Márcia Souza,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Médio,Médio,Médio,Médio,07/06/2024,07/06/2024,07/06/2024,07/06/2024,07/06/2024,07/06/2024,07/06/2024,07/06/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Usuário,Usuário,Usuário,Usuário,Testemunha,Testemunha,Testemunha,Testemunha,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Coordenador,Coordenador,Coordenador,Coordenador,Vendas,Vendas,Vendas,Vendas,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Gerente,Gerente,Gerente,Gerente,+55 (11) 3000-4674,+55 (11) 3000-4674,+55 (11) 3000-4674,+55 (11) 3000-4674,+55 (11) 99735-2773,+55 (11) 99735-2773,+55 (11) 99735-2773,+55 (11) 99735-2773,márcia.souza@gmail.com,márcia.souza@gmail.com,márcia.souza@gmail.com,márcia.souza@gmail.com,http://linkedin.com/in/márciasouza,http://linkedin.com/in/márciasouza,http://linkedin.com/in/márciasouza,http://linkedin.com/in/márciasouza,@márciasouza,@márciasouza,@márciasouza,@márciasouza,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,918841563,918841563,918841563,918841563,321.654.987-91,321.654.987-91,321.654.987-91,321.654.987-91,Separado,Separado,Separado,Separado,Gerente,Gerente,Gerente,Gerente,57,57,57,57,Não Binário,Não Binário,Não Binário,Não Binário,10/04/1990,10/04/1990,10/04/1990,10/04/1990
2956,2956,2956,2956,3956,3956,3956,3956,4956,4956,4956,4956,Carlos Silva,Carlos Silva,Carlos Silva,Carlos Silva,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Baixo,Baixo,Baixo,Baixo,08/06/2024,08/06/2024,08/06/2024,08/06/2024,08/06/2024,08/06/2024,08/06/2024,08/06/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Admin,Admin,Admin,Admin,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,CEO,CEO,CEO,CEO,Gestão,Gestão,Gestão,Gestão,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,,,,,+55 (11) 3000-6062,+55 (11) 3000-6062,+55 (11) 3000-6062,+55 (11) 3000-6062,+55 (11) 99887-6567,+55 (11) 99887-6567,+55 (11) 99887-6567,+55 (11) 99887-6567,carlos.silva@gmail.com,carlos.silva@gmail.com,carlos.silva@gmail.com,carlos.silva@gmail.com,http://linkedin.com/in/carlossilva,http://linkedin.com/in/carlossilva,http://linkedin.com/in/carlossilva,http://linkedin.com/in/carlossilva,@carlossilva,@carlossilva,@carlossilva,@carlossilva,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,708082645,708082645,708082645,708082645,654.321.789-82,654.321.789-82,654.321.789-82,654.321.789-82,Casado,Casado,Casado,Casado,Engenheiro,Engenheiro,Engenheiro,Engenheiro,51,51,51,51,Masculino,Masculino,Masculino,Masculino,11/04/1990,11/04/1990,11/04/1990,11/04/1990
5106,5106,5106,5106,6106,6106,6106,6106,7106,7106,7106,7106,Luiz Ferreira,Luiz Ferreira,Luiz Ferreira,Luiz Ferreira,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Onboarding,Onboarding,Onboarding,Onboarding,Médio,Médio,Médio,Médio,09/06/2024,09/06/2024,09/06/2024,09/06/2024,09/06/2024,09/06/2024,09/06/2024,09/06/2024,Campeão,Campeão,Campeão,Campeão,Admin,Admin,Admin,Admin,Signatário,Signatário,Signatário,Signatário,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Diretor,Diretor,Diretor,Diretor,Financeiro,Financeiro,Financeiro,Financeiro,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,C-Level,C-Level,C-Level,C-Level,+55 (11) 3000-2391,+55 (11) 3000-2391,+55 (11) 3000-2391,+55 (11) 3000-2391,+55 (11) 99809-1861,+55 (11) 99809-1861,+55 (11) 99809-1861,+55 (11) 99809-1861,luiz.ferreira@gmail.com,luiz.ferreira@gmail.com,luiz.ferreira@gmail.com,luiz.ferreira@gmail.com,http://linkedin.com/in/luizferreira,http://linkedin.com/in/luizferreira,http://linkedin.com/in/luizferreira,http://linkedin.com/in/luizferreira,@luizferreira,@luizferreira,@luizferreira,@luizferreira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,823668399,823668399,823668399,823668399,159.357.486-06,159.357.486-06,159.357.486-06,159.357.486-06,Viúvo,Viúvo,Viúvo,Viúvo,Administrador,Administrador,Administrador,Administrador,56,56,56,56,Feminino,Feminino,Feminino,Feminino,12/04/1990,12/04/1990,12/04/1990,12/04/1990
7044,7044,7044,7044,8044,8044,8044,8044,9044,9044,9044,9044,Gabriel Ferreira,Gabriel Ferreira,Gabriel Ferreira,Gabriel Ferreira,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Onboarding,Onboarding,Onboarding,Onboarding,Médio,Médio,Médio,Médio,10/06/2024,10/06/2024,10/06/2024,10/06/2024,10/06/2024,10/06/2024,10/06/2024,10/06/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Admin,Admin,Admin,Admin,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Head,Head,Head,Head,Jurídico,Jurídico,Jurídico,Jurídico,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Diretor,Diretor,Diretor,Diretor,+55 (11) 3000-8972,+55 (11) 3000-8972,+55 (11) 3000-8972,+55 (11) 3000-8972,+55 (11) 99079-6053,+55 (11) 99079-6053,+55 (11) 99079-6053,+55 (11) 99079-6053,gabriel.ferreira@gmail.com,gabriel.ferreira@gmail.com,gabriel.ferreira@gmail.com,gabriel.ferreira@gmail.com,http://linkedin.com/in/gabrielferreira,http://linkedin.com/in/gabrielferreira,http://linkedin.com/in/gabrielferreira,http://linkedin.com/in/gabrielferreira,@gabrielferreira,@gabrielferreira,@gabrielferreira,@gabrielferreira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,108253947,108253947,108253947,108253947,246.810.121-90,246.810.121-90,246.810.121-90,246.810.121-90,Divorciado,Divorciado,Divorciado,Divorciado,Economista,Economista,Economista,Economista,38,38,38,38,Masculino,Masculino,Masculino,Masculino,13/04/1990,13/04/1990,13/04/1990,13/04/1990
6230,6230,6230,6230,7230,7230,7230,7230,8230,8230,8230,8230,Luiz Oliveira,Luiz Oliveira,Luiz Oliveira,Luiz Oliveira,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Vendas,Vendas,Vendas,Vendas,Baixo,Baixo,Baixo,Baixo,11/06/2024,11/06/2024,11/06/2024,11/06/2024,11/06/2024,11/06/2024,11/06/2024,11/06/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Admin,Admin,Admin,Admin,Signatário,Signatário,Signatário,Signatário,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Gerente,Gerente,Gerente,Gerente,Tecnologia,Tecnologia,Tecnologia,Tecnologia,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Head,Head,Head,Head,+55 (11) 3000-4770,+55 (11) 3000-4770,+55 (11) 3000-4770,+55 (11) 3000-4770,+55 (11) 99024-6802,+55 (11) 99024-6802,+55 (11) 99024-6802,+55 (11) 99024-6802,luiz.oliveira@gmail.com,luiz.oliveira@gmail.com,luiz.oliveira@gmail.com,luiz.oliveira@gmail.com,http://linkedin.com/in/luizoliveira,http://linkedin.com/in/luizoliveira,http://linkedin.com/in/luizoliveira,http://linkedin.com/in/luizoliveira,@luizoliveira,@luizoliveira,@luizoliveira,@luizoliveira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,120123575,120123575,120123575,120123575,357.951.486-52,357.951.486-52,357.951.486-52,357.951.486-52,Separado,Separado,Separado,Separado,Administrador,Administrador,Administrador,Administrador,54,54,54,54,Feminino,Feminino,Feminino,Feminino,14/04/1990,14/04/1990,14/04/1990,14/04/1990
2816,2816,2816,2816,3816,3816,3816,3816,4816,4816,4816,4816,João Ferreira,João Ferreira,João Ferreira,João Ferreira,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Vendas,Vendas,Vendas,Vendas,Médio,Médio,Médio,Médio,12/06/2024,12/06/2024,12/06/2024,12/06/2024,12/06/2024,12/06/2024,12/06/2024,12/06/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Usuário,Usuário,Usuário,Usuário,Testemunha,Testemunha,Testemunha,Testemunha,Responsável pelo Financeiro,Responsável pelo Financeiro,Responsável pelo Financeiro,Responsável pelo Financeiro,C-Level,C-Level,C-Level,C-Level,Jurídico,Jurídico,Jurídico,Jurídico,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,CEO,CEO,CEO,CEO,+55 (11) 3000-6928,+55 (11) 3000-6928,+55 (11) 3000-6928,+55 (11) 3000-6928,+55 (11) 98180-8155,+55 (11) 98180-8155,+55 (11) 98180-8155,+55 (11) 98180-8155,joão.ferreira@gmail.com,joão.ferreira@gmail.com,joão.ferreira@gmail.com,joão.ferreira@gmail.com,http://linkedin.com/in/joãoferreira,http://linkedin.com/in/joãoferreira,http://linkedin.com/in/joãoferreira,http://linkedin.com/in/joãoferreira,@joãoferreira,@joãoferreira,@joãoferreira,@joãoferreira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,662600500,662600500,662600500,662600500,123.456.789-09,123.456.789-09,123.456.789-09,123.456.789-09,Divorciado,Divorciado,Divorciado,Divorciado,Empreendedor,Empreendedor,Empreendedor,Empreendedor,39,39,39,39,Masculino,Masculino,Masculino,Masculino,15/04/1990,15/04/1990,15/04/1990,15/04/1990
3177,3177,3177,3177,4177,4177,4177,4177,5177,5177,5177,5177,Márcia Lima,Márcia Lima,Márcia Lima,Márcia Lima,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Médio,Médio,Médio,Médio,13/06/2024,13/06/2024,13/06/2024,13/06/2024,13/06/2024,13/06/2024,13/06/2024,13/06/2024,Campeão,Campeão,Campeão,Campeão,Usuário,Usuário,Usuário,Usuário,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Coordenador,Coordenador,Coordenador,Coordenador,Marketing,Marketing,Marketing,Marketing,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Gerente,Gerente,Gerente,Gerente,+55 (11) 3000-3419,+55 (11) 3000-3419,+55 (11) 3000-3419,+55 (11) 3000-3419,+55 (11) 98483-2684,+55 (11) 98483-2684,+55 (11) 98483-2684,+55 (11) 98483-2684,márcia.lima@gmail.com,márcia.lima@gmail.com,márcia.lima@gmail.com,márcia.lima@gmail.com,http://linkedin.com/in/márcialima,http://linkedin.com/in/márcialima,http://linkedin.com/in/márcialima,http://linkedin.com/in/márcialima,@márcialima,@márcialima,@márcialima,@márcialima,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,746820987,746820987,746820987,746820987,987.654.321-00,987.654.321-00,987.654.321-00,987.654.321-00,Casado,Casado,Casado,Casado,Empreendedor,Empreendedor,Empreendedor,Empreendedor,58,58,58,58,Feminino,Feminino,Feminino,Feminino,16/04/1990,16/04/1990,16/04/1990,16/04/1990
